bea_detail,usd_imports,employment_ours,employment_epa,employment_ratio,energy_ours,energy_epa,energy_ratio,land_ours,land_epa,land_ratio,material_ours,material_epa,material_ratio,water_ours,water_epa,water_ratio
491000,7414211572.0,1.591538073254217e-08,1.4395558350503228e-08,1.1055757856023565,0.0,4.810585189423677e-06,0.0,8.942285953962253e-08,9.370910929722687e-08,0.95426005230709,1.3379709903967656e-07,4.533247800672914e-08,2.9514622831740143,5.274599951758712e-09,4.832946459006604e-09,1.0913838993455118
333314,7373666904.0,4.63812651768247e-08,7.028442086309892e-09,6.599081931281307,0.0,3.4595755655952622e-06,0.0,7.076533382826646e-07,1.0356815398990719e-07,6.832731018374877,9.66547593319385e-07,6.199981931522009e-08,15.589522743691465,2.7627909241396275e-08,1.1305845543785981e-08,2.443683591324257
334511,7373666904.0,4.63812651768247e-08,3.872470929833523e-09,11.977175818029606,0.0,9.770403028785028e-07,0.0,7.076533382826646e-07,3.3528698327135114e-08,21.105899530550925,9.66547593319385e-07,1.424039623599081e-08,67.87364461647194,2.7627909241396275e-08,5.326244361931859e-09,5.18712762014086
334512,7373666904.0,4.63812651768247e-08,8.835281655384318e-09,5.249551399253859,0.0,2.6779939803196344e-06,0.0,7.076533382826646e-07,9.120755684561611e-08,7.758713891223783,9.66547593319385e-07,3.5829409455549034e-08,26.9763752181992,2.7627909241396275e-08,1.2015532442987524e-08,2.2993495604533454
334513,7373666904.0,4.63812651768247e-08,7.784287332752178e-09,5.9583187508606965,0.0,2.2642843375735378e-06,0.0,7.076533382826646e-07,7.916927780390012e-08,8.938484193774007,9.66547593319385e-07,3.3801915092919994e-08,28.59446249309803,2.7627909241396275e-08,1.0034326988586645e-08,2.7533395386477952
334514,7373666904.0,4.63812651768247e-08,3.2828451667095556e-09,14.128374267286363,0.0,1.092439658780542e-06,0.0,7.076533382826646e-07,3.7413346524115966e-08,18.914462458644913,9.66547593319385e-07,1.620891055563373e-08,59.63063279311157,2.7627909241396275e-08,4.566810989136114e-09,6.049715941193909
334515,7373666904.0,4.63812651768247e-08,6.138602987748632e-09,7.555671098031915,0.0,1.7760772260099622e-06,0.0,7.076533382826646e-07,5.495813969829831e-08,12.876224380363732,9.66547593319385e-07,2.010930013658396e-08,48.0647057209608,2.7627909241396275e-08,8.358609049741628e-09,3.305323777794139
334516,7373666904.0,4.63812651768247e-08,3.850503721561897e-09,12.045505869037534,0.0,1.5932846789216718e-06,0.0,7.076533382826646e-07,6.240214949523726e-08,11.340207733335774,9.66547593319385e-07,2.5645753283616096e-08,37.68840722400883,2.7627909241396275e-08,5.492678133269263e-09,5.029952342201424
334517,7373666904.0,4.63812651768247e-08,3.283191598255505e-09,14.12688348784426,0.0,2.170126925698399e-06,0.0,7.076533382826646e-07,6.484963409704327e-08,10.912217904324754,9.66547593319385e-07,3.5558390812480096e-08,27.181983527222812,2.7627909241396275e-08,5.634590035290116e-09,4.903268750407634
33451A,7373666904.0,4.63812651768247e-08,4.720501905108187e-09,9.825494430292304,0.0,1.3210163651385156e-06,0.0,7.076533382826646e-07,4.484368369966147e-08,15.780446205582498,9.66547593319385e-07,1.9490856851890426e-08,49.58979487993311,2.7627909241396275e-08,6.22244060944868e-09,4.440043863085446
335991,7373666904.0,4.63812651768247e-08,4.854518678826493e-09,9.554245898593734,0.0,1.8855913805045706e-05,0.0,7.076533382826646e-07,2.9043769491810706e-07,2.436506523308544,9.66547593319385e-07,4.952532590083176e-07,1.9516228833198899,2.7627909241396275e-08,1.677581290538827e-08,1.6468894471589148
339112,7373666904.0,4.63812651768247e-08,5.1640923930141376e-09,8.981494064584936,0.0,4.05067852854513e-06,0.0,7.076533382826646e-07,2.0155438658376434e-07,3.5109795935330324,9.66547593319385e-07,5.884835099188956e-08,16.424378542953463,2.7627909241396275e-08,1.1518257943992513e-08,2.3986187299969215
339113,7373666904.0,4.63812651768247e-08,5.642875684598244e-09,8.219437706809398,0.0,4.122639931128971e-06,0.0,7.076533382826646e-07,2.8746388935806193e-07,2.461712112303675,9.66547593319385e-07,8.536463583749881e-08,11.322576191378793,2.7627909241396275e-08,1.1610042877278065e-08,2.3796560902859945
339114,7373666904.0,4.63812651768247e-08,6.264997206240316e-09,7.403237966431358,0.0,4.474591291049082e-06,0.0,7.076533382826646e-07,1.9410287470991284e-07,3.645764336773755,9.66547593319385e-07,9.723420622066374e-08,9.94040709424724,2.7627909241396275e-08,1.2400356872653233e-08,2.2279930751287234
339115,7373666904.0,4.63812651768247e-08,5.572920336196364e-09,8.322614065658957,0.0,2.987432337417555e-06,0.0,7.076533382826646e-07,1.304145497342358e-07,5.426183962792113,9.66547593319385e-07,4.176378325915431e-08,23.14320011005049,2.7627909241396275e-08,1.038927714182118e-08,2.6592715608848665
339116,7373666904.0,4.63812651768247e-08,1.1454956414707195e-08,4.049012802639308,0.0,2.6906066250443925e-06,0.0,7.076533382826646e-07,8.154546257311287e-08,8.678022246157344,9.66547593319385e-07,4.6183159009571815e-08,20.928572536994718,2.7627909241396275e-08,1.4104747721477429e-08,1.9587666356716897
339910,7373666904.0,4.63812651768247e-08,8.544148188621533e-09,5.428424712786683,0.0,4.318683882392749e-06,0.0,7.076533382826646e-07,1.4439811584825788e-07,4.9007103321646435,9.66547593319385e-07,8.245742944658031e-08,11.721776919392795,2.7627909241396275e-08,1.1787168434578777e-08,2.3438970431903883
311700,7357099784.0,1.260007376841635e-07,6.46947850262354e-09,19.476181524224398,0.0,7.599318843165412e-06,0.0,9.134034058657807e-07,1.95173506600764e-06,0.4679955910892084,1.084258775087996e-06,6.479617264903206e-08,16.73337684558739,1.4112952528631889e-07,5.476224098319886e-08,2.5771320302545258
331490,6797007994.0,2.7953476024703936e-08,5.264783317250101e-09,5.3095207039412555,0.0,9.813461160812917e-06,0.0,9.886703099263709e-07,3.1886097696177444e-07,3.1006312511075764,3.187284761048348e-06,1.773009287176586e-07,17.976695238432242,4.384973509860487e-08,1.7494041161094183e-08,2.506552642400565
221200,6456184276.0,6.350500271872971e-09,3.5533794173859263e-09,1.7871720201905066,0.0,2.7513696878753928e-05,0.0,1.68210812079367e-07,1.341860413026917e-07,1.2535641594785818,4.5150508030511486e-07,7.257877232027523e-08,6.220897183445259,1.0644987358164437e-08,3.7435542794087285e-08,0.28435509581674207
112A00,6408822462.0,1.1936670184514154e-07,3.851244708016763e-09,30.99431765441117,0.0,3.004047788049773e-06,0.0,3.7345394012570166e-06,2.0379422851186384e-05,0.1832504987274265,7.538046230246782e-07,1.774630151806365e-07,4.2476716754609045,8.045315704362552e-09,5.287816695247605e-07,0.015214815807804444
213111,6093700168.0,4.759013276086084e-09,4.275234901027062e-09,1.1131583143987718,0.0,5.7863648615746526e-05,0.0,1.678782959115884e-07,2.855025424663736e-07,0.5880098105653859,4.5932683309534306e-07,1.4342238623960156e-07,3.2026160290485706,1.0717626105558002e-08,1.1418365439622917e-08,0.9386305038343513
52A000,5799443490.0,4.65561912044771e-09,6.044301746771361e-09,0.7702492885856612,0.0,2.215210099381824e-06,0.0,9.466425544910345e-08,5.91414271687187e-08,1.6006420538186406,8.069739808776032e-08,2.3671796565024262e-08,3.409010290625468,3.5258555472190733e-09,3.0466969609918896e-09,1.1572714951181715
523900,5799443490.0,4.65561912044771e-09,5.111707248742278e-09,0.9107757729265917,0.0,2.5912553156238384e-06,0.0,9.466425544910345e-08,7.586340473400166e-08,1.2478250321221784,8.069739808776032e-08,2.510279302056385e-08,3.214678064773675,3.5258555472190733e-09,4.0810878788734616e-09,0.8639499201846018
523A00,5799443490.0,4.65561912044771e-09,4.732862742022857e-09,0.9836793024041655,0.0,1.8939498805293605e-06,0.0,9.466425544910345e-08,5.4958908975595945e-08,1.7224551435534927,8.069739808776032e-08,2.1331141664876996e-08,3.7830791879570804,3.5258555472190733e-09,3.307340427856299e-09,1.0660697391542509
811200,5542272534.0,1.894529714225706e-08,6.798944137097974e-09,2.7865057809319747,0.0,1.999699469626235e-06,0.0,1.517428085394113e-07,6.833524865661087e-08,2.2205642259667324,1.831378723751516e-07,2.7380071724499484e-08,6.688728730074187,6.595128582321724e-09,5.19998678019004e-09,1.268297182494125
811300,5542272534.0,1.894529714225706e-08,7.931870765140185e-09,2.3885030030393124,0.0,2.7905547936959013e-06,0.0,1.517428085394113e-07,1.564581349544333e-07,0.9698620566045014,1.831378723751516e-07,4.042939427459069e-08,4.5298198417543745,6.595128582321724e-09,6.303694434390528e-09,1.046232277113758
811400,5542272534.0,1.894529714225706e-08,6.927575528171155e-09,2.7347658737484055,0.0,2.1376515799542615e-06,0.0,1.517428085394113e-07,9.984881006135266e-08,1.5197257578349916,1.831378723751516e-07,2.7539959148348173e-08,6.649896297545382,6.595128582321724e-09,7.042701363153762e-09,0.93644870657534
311225,5015538864.0,6.878622803150908e-08,4.774179619844566e-09,14.407968176477734,0.0,8.411866051419815e-06,0.0,5.567497482759013e-06,5.2508652507703374e-06,1.0603009631493063,1.9505381705282703e-06,2.9439394329859435e-07,6.625605638054523,6.060864211060376e-08,8.696608967964172e-08,0.6969227009500912
311224,5015538864.0,6.878622803150908e-08,3.818033231665566e-09,18.01614178237574,0.0,8.114950167604951e-06,0.0,5.567497482759013e-06,6.536660526063694e-06,0.8517342243121963,1.9505381705282703e-06,2.946011568111984e-07,6.620945388134763,6.060864211060376e-08,7.799274488986555e-08,0.7771061551454551
114000,4838102770.0,1.488186659581851e-07,2.883113074163504e-09,51.61735323244747,0.0,6.266290172938777e-06,0.0,3.102455800044942e-07,2.046882963022711e-07,1.5156977004017007,7.947330147350301e-07,4.529151627144529e-08,17.547061351886807,6.153858529962563e-09,4.710557733970117e-09,1.306397008062146
323110,4547898320.0,3.0783449881526815e-08,9.32202286939702e-09,3.3022285305247263,0.0,9.157546765841482e-06,0.0,1.5530250465230278e-06,6.697984972589855e-07,2.3186451639985277,7.810200998513089e-07,1.2334342312592867e-07,6.332077382463423,1.731569055835888e-08,2.2591758078848838e-08,0.7664605161725068
323120,4547898320.0,3.0783449881526815e-08,9.7658305087325e-09,3.15215893353879,0.0,5.636617678304088e-06,0.0,1.5530250465230278e-06,1.3849481746709754e-06,1.1213596832906638,7.810200998513089e-07,7.933813055214703e-08,9.844195904489624,1.731569055835888e-08,1.936938215813261e-08,0.8939722711335194
611100,4450510520.0,6.246474393234329e-08,1.5924535962488405e-07,0.3922547198831055,0.0,2.5573916332290257e-06,0.0,1.8604607185604404e-07,2.735348568727845e-07,0.680154895003273,1.5009514009642202e-07,3.002354313932083e-08,4.999248070086953,1.3080521827414989e-08,6.1297807392520714e-09,2.1339298066003933
611A00,4450510520.0,6.246474393234329e-08,1.294340680997054e-08,4.825989389766037,0.0,4.0239054860944996e-06,0.0,1.8604607185604404e-07,2.5917944790417826e-07,0.7178272558278908,1.5009514009642202e-07,3.97726026008848e-08,3.7738324947606756,1.3080521827414989e-08,1.1162741149441686e-08,1.1718019483117033
611B00,4450510520.0,6.246474393234329e-08,1.3487514385558534e-08,4.631301375976738,0.0,3.1925849644831427e-06,0.0,1.8604607185604404e-07,1.473034558989592e-07,1.263012267571372,1.5009514009642202e-07,4.13100257505571e-08,3.6333828742384133,1.3080521827414989e-08,5.814392637484378e-09,2.2496798277926984
482000,4157384436.0,2.8623766176046752e-08,2.9296850714887735e-09,9.77025362029819,0.0,1.2572167289904156e-05,0.0,2.2009030295027543e-07,7.645249123458949e-07,0.28787852350676535,1.0684602466722661e-06,1.856786447685749e-07,5.754351815761945,1.803417537016056e-08,4.63899340162571e-09,3.8875190820147707
511110,3813952516.0,3.801830237573938e-08,9.005793235879518e-09,4.221538445305697,0.0,3.0148023853632103e-06,0.0,2.000549290530286e-07,2.4686871120932775e-07,0.8103697227284333,2.892012932444175e-07,3.756388839316098e-08,7.69891791332951,1.374112545453621e-08,1.2460013215133122e-08,1.102817887692698
511120,3813952516.0,3.801830237573938e-08,6.200298654103107e-09,6.131688890595682,0.0,2.648770831200115e-06,0.0,2.000549290530286e-07,1.6902456518953355e-07,1.1835849352944618,2.892012932444175e-07,3.471912923568649e-08,8.329739242053293,1.374112545453621e-08,8.469020421833658e-09,1.6225165095966398
511130,3813952516.0,3.801830237573938e-08,5.40276384374252e-09,7.036824757715845,0.0,3.0471434854174404e-06,0.0,2.000549290530286e-07,2.3828308323005717e-07,0.8395683249569165,2.892012932444175e-07,3.6586935420390225e-08,7.904496234009341,1.374112545453621e-08,7.730836444597756e-09,1.7774435603457106
512100,3813952516.0,3.801830237573938e-08,5.452603347982093e-09,6.972504682521835,0.0,1.3278477398018781e-06,0.0,2.000549290530286e-07,5.9130081273893546e-08,3.383302115320356,2.892012932444175e-07,1.5422172699776543e-08,18.75230545489922,1.374112545453621e-08,3.3877694646407403e-09,4.056098148931572
512200,3813952516.0,3.801830237573938e-08,2.044620815606667e-09,18.59430466790921,0.0,6.352844600283009e-07,0.0,2.000549290530286e-07,3.654581522651694e-08,5.474085823863976,2.892012932444175e-07,7.490973787327911e-09,38.60663532605657,1.374112545453621e-08,1.864576587211784e-09,7.369568806548279
5191A0,3813952516.0,3.801830237573938e-08,7.886676164808237e-09,4.820573532026567,0.0,3.4909460364896516e-06,0.0,2.000549290530286e-07,1.282191830834853e-07,1.5602573986356632,2.892012932444175e-07,3.575086238404322e-08,8.089351527740979,1.374112545453621e-08,5.952113082593361e-09,2.3086129688499035
711200,3813952516.0,3.801830237573938e-08,6.120529593446069e-09,6.211603390734325,0.0,1.6823876084449277e-06,0.0,2.000549290530286e-07,9.853354965387642e-08,2.030322968732693,2.892012932444175e-07,1.885670103444653e-08,15.336791558402409,1.374112545453621e-08,5.505697235637322e-09,2.495801143149053
712000,3813952516.0,3.801830237573938e-08,1.7827371495166267e-08,2.13258036306966,0.0,4.108329377025983e-06,0.0,2.000549290530286e-07,6.496625965105776e-05,0.003079366583939874,2.892012932444175e-07,5.668677544832386e-08,5.101741825270267,1.374112545453621e-08,9.624017822098603e-09,1.4277950964496278
713100,3813952516.0,3.801830237573938e-08,1.4429814173426956e-08,2.6347049184979463,0.0,2.95897515449801e-06,0.0,2.000549290530286e-07,4.6276541025309274e-07,0.43230311648317843,2.892012932444175e-07,4.977928134838505e-08,5.809671923955966,1.374112545453621e-08,1.4186593260404448e-08,0.9685993812826393
713200,3813952516.0,3.801830237573938e-08,8.57360629651267e-09,4.434341986429141,0.0,4.950252304443007e-06,0.0,2.000549290530286e-07,2.386388673151992e-07,0.8383166216959616,2.892012932444175e-07,1.3526529396825026e-07,2.13803027192104,1.374112545453621e-08,9.54519227089818e-09,1.4395860308053494
713900,3813952516.0,3.801830237573938e-08,1.945851649932364e-08,1.9538129937634692,0.0,5.294254462698094e-06,0.0,2.000549290530286e-07,7.420489340473002e-07,0.26959802766899005,2.892012932444175e-07,8.448040629513034e-08,3.4232942989656023,1.374112545453621e-08,4.4635939060815464e-08,0.30784891600049535
221100,3594482952.0,5.564082586306839e-09,3.205766827515635e-09,1.7356479387550536,0.0,6.763274602850027e-05,0.0,3.914332099466861e-07,1.5780684863564596e-07,2.4804576818490993,1.3609746006106527e-06,1.3635992122340472e-07,9.980752323704452,6.993926619129516e-07,3.0095054685068993e-07,2.3239454761979217
112120,3235760028.0,1.097114733256109e-07,7.539986497581373e-09,14.550619336096084,0.0,8.317938158896531e-06,0.0,6.86818546730623e-05,6.708004471187937e-06,10.238790830874217,6.706306961030301e-07,4.610566071143153e-07,1.4545517529841028,1.085772730239067e-08,9.88678615191052e-08,0.10982059423114483
1121A0,3212207852.0,1.1020457464469208e-07,4.502759388001512e-09,24.47489753468814,0.0,7.29632833460409e-06,0.0,6.917236064336723e-05,4.549135366211959e-05,1.520560613718705,6.715007556740136e-07,3.351185523797905e-07,2.0037707578570596,1.0842075483476526e-08,2.456732848818706e-07,0.04413208985539401
811100,2782906758.0,1.1858104805392837e-08,9.404991288321619e-09,1.2608310249173014,0.0,2.9639245048335084e-06,0.0,1.4229725766471403e-07,1.1520126203034645e-07,1.2352057187292784,1.9152635943255704e-07,3.992661053569286e-08,4.796960144196057,1.1016898037228436e-08,7.344772912652256e-09,1.4999644193560433
532100,2638448188.0,4.5481279695305505e-09,6.067540295985974e-09,0.7495834799052589,0.0,3.7077865861032827e-06,0.0,7.239103684836125e-08,1.2111039746334355e-07,0.5977276795765766,1.1067111392524339e-07,2.9241731922577217e-08,3.7846976443893685,2.445755815615047e-09,4.85182903780275e-09,0.5040894467960597
532400,2638448188.0,4.5481279695305505e-09,6.071119342792584e-09,0.7491415853865442,0.0,3.3624411208319556e-06,0.0,7.239103684836125e-08,1.7001574331919169e-07,0.42579019704341475,1.1067111392524339e-07,5.43353579579542e-08,2.03681576940899,2.445755815615047e-09,4.935166228924478e-09,0.49557719075007756
532A00,2638448188.0,4.5481279695305505e-09,9.565722168135986e-09,0.4754610148181647,0.0,3.33062247968542e-06,0.0,7.239103684836125e-08,1.6668340179567483e-07,0.43430261242868207,1.1067111392524339e-07,3.734776377016342e-08,2.9632594499180405,2.445755815615047e-09,7.508512626868914e-09,0.32573106514637895
311513,2631440744.0,2.8881516778703492e-08,7.665262578308995e-09,3.7678444128491857,0.0,8.528269133212852e-06,0.0,5.9644132347598855e-06,3.6297953466590944e-06,1.6431816852290586,3.363176624888499e-07,2.6559980646018065e-07,1.2662571820784494,1.9106643428942834e-08,6.369862677495101e-08,0.2999537728881837
311514,2631440744.0,2.8881516778703492e-08,6.5048736159851284e-09,4.439981233106486,0.0,9.172252594636542e-06,0.0,5.9644132347598855e-06,2.994872957161515e-06,1.9915413174697219,3.363176624888499e-07,2.3139036104920054e-07,1.4534644440843354,1.9106643428942834e-08,5.464725741534924e-08,0.34963590731959016
31151A,2631440744.0,2.8881516778703492e-08,7.307835049456438e-09,3.952130361898593,0.0,8.540654123096281e-06,0.0,5.9644132347598855e-06,3.2485777950374775e-06,1.836007511924484,3.363176624888499e-07,2.481386977588573e-07,1.3553616002921298,1.9106643428942834e-08,5.842909444673956e-08,0.3270056400815744
316000,2628631050.0,5.516179229489053e-08,7.965418340461023e-09,6.925159475264657,0.0,4.170133116903e-06,0.0,1.1625823258840375e-06,3.896967714444445e-06,0.29832998656232806,1.2961119058530484e-06,8.48295306445839e-08,15.279017766624897,4.124276018119773e-08,4.5531934069987314e-08,0.9057985570699307
327100,2377963808.0,2.4811142962525693e-08,7.454142003241063e-09,3.3285041996433393,0.0,1.214446027394623e-05,0.0,9.520750452060707e-07,4.774138848477362e-07,1.9942340921016997,8.145624392951232e-06,2.3576783784487424e-06,3.4549345099015265,3.7903856945496484e-08,1.9317122123785037e-08,1.9621896420495126
562213,2376586946.0,5.4700292038042695e-09,4.246889003400491e-09,1.288008516216084,0.0,4.249839838085125e-06,0.0,3.075839498446862e-07,1.379724332179274e-07,2.2293145280612503,2.705560598497035e-07,5.5506991249412665e-08,4.874269956986118,9.466095922921882e-09,5.169242581793944e-09,1.8312346099332697
311920,2083841458.0,1.3436722785462502e-08,7.878555554700292e-09,1.7054804896877633,0.0,6.141731163644871e-06,0.0,7.198244349354911e-07,1.939352134455957e-06,0.37116747502764486,2.9800731606329333e-07,1.7309093205029665e-07,1.7216806942647842,7.942062932121582e-09,3.35653451128403e-07,0.023661496419661046
311930,2083841458.0,1.3436722785462502e-08,4.952206807256405e-09,2.713279818155786,0.0,8.215919303934328e-06,0.0,7.198244349354911e-07,3.102039207148838e-06,0.23204878690011782,2.9800731606329333e-07,1.8966935813744775e-07,1.5711937815877264,7.942062932121582e-09,6.699373584527393e-08,0.11854933647026723
312110,2083841458.0,1.3436722785462502e-08,7.5116145283256e-09,1.788792906610672,0.0,9.951401903044872e-06,0.0,7.198244349354911e-07,1.1991321603828035e-06,0.6002878237422128,2.9800731606329333e-07,1.5297569635952548e-07,1.9480696813624083,7.942062932121582e-09,3.937617811320206e-08,0.20169715073131395
312120,2083841458.0,1.3436722785462502e-08,5.9962352382841746e-09,2.240859848138217,0.0,8.452765654463058e-06,0.0,7.198244349354911e-07,1.473320578264766e-06,0.488572850712015,2.9800731606329333e-07,3.032324301332229e-07,0.9827686172365074,7.942062932121582e-09,6.171852868386067e-08,0.12868198742719578
312130,2083841458.0,1.3436722785462502e-08,8.295801120718876e-09,1.619701652671507,0.0,4.662250729468688e-06,0.0,7.198244349354911e-07,4.5310141765011934e-07,1.5886607432584394,2.9800731606329333e-07,1.2546239418500964e-07,2.375272032700453,7.942062932121582e-09,1.10796023815058e-07,0.0716818407254268
312140,2083841458.0,1.3436722785462502e-08,3.934979100613139e-09,3.414687204658552,0.0,9.884109733523006e-06,0.0,7.198244349354911e-07,9.441498693278275e-07,0.7624048451629387,2.9800731606329333e-07,2.1980605093968853e-07,1.355773941569343,7.942062932121582e-09,3.83875978643177e-08,0.20689137570402502
1111B0,1933382904.0,3.206814329004742e-08,5.75866447818122e-09,5.568677149285076,0.0,9.004531094861571e-06,0.0,1.09316162650831e-05,9.8294998003055e-06,1.1121233518661189,9.341139803520266e-07,1.4293047850032366e-06,0.6535442896106384,1.560528953554872e-08,3.9606036696186813e-07,0.03940129040240768
1111A0,1818129480.0,8.03023115823412e-08,3.203262514305103e-09,25.06891371647744,0.0,5.545376849727443e-06,0.0,1.2533760796838297e-05,9.438527389589138e-06,1.327936051831905,7.265709150703612e-07,3.8103726757942196e-07,1.906823759486774,1.790631545119658e-08,6.323020811993332e-08,0.2831924167833257
486000,1637010560.0,2.6878262776753255e-08,3.582499467500441e-09,7.502656461106633,0.0,5.279907380627506e-06,0.0,4.972478613699352e-07,7.941431357574923e-08,6.261438763122168,5.528369957491295e-07,6.429213717562947e-08,8.598827477750847,3.450313723083131e-08,1.365542301957064e-08,2.526698527125978
322110,1480384112.0,2.0940511147555467e-08,5.597613330556471e-09,3.740971358854779,0.0,0.0001034440199738359,0.0,5.8507112645910375e-05,1.1631391116042122e-05,5.030104487262648,1.3239807048131843e-06,6.340230983048194e-07,2.0882215622003315,4.1483828083667004e-08,3.486247858589243e-08,1.1899276748628536
711A00,1381037362.0,6.299612334456162e-08,6.266853440968127e-09,10.052273272060075,0.0,2.4327093426822577e-06,0.0,3.5480575217051947e-07,7.832815175272331e-08,4.5297347662513125,5.546555227808529e-07,2.492089867062097e-08,22.25664211037186,2.09538139924704e-08,4.792300458146453e-09,4.3723915425317115
812100,1381037362.0,6.299612334456162e-08,1.0828606188544864e-08,5.817565275501718,0.0,2.4102307699237347e-06,0.0,3.5480575217051947e-07,8.168477882453542e-08,4.34359690111504,5.546555227808529e-07,3.1880011154045566e-08,17.398222356345293,2.09538139924704e-08,7.1710522074981816e-09,2.921999922209563
812200,1381037362.0,6.299612334456162e-08,7.711776909097516e-09,8.168820764283993,0.0,6.280098641354809e-07,0.0,3.5480575217051947e-07,5.845286092756727e-08,6.069946732122869,5.546555227808529e-07,2.716689235315439e-08,20.416598099283554,2.09538139924704e-08,1.1698106222402071e-09,17.912142011792895
812300,1381037362.0,6.299612334456162e-08,1.3655403996645065e-08,4.613274229018699,0.0,4.1275249981712405e-06,0.0,3.5480575217051947e-07,1.0004492715350222e-07,3.5464641962918253,5.546555227808529e-07,3.833880120495311e-08,14.467210902494134,2.09538139924704e-08,1.0488046445844222e-08,1.997875781792817
812900,1381037362.0,6.299612334456162e-08,7.988942194934921e-09,7.885414840590769,0.0,2.4366937802604904e-06,0.0,3.5480575217051947e-07,2.0248286583307375e-07,1.7522754367918727,5.546555227808529e-07,5.049606065368093e-08,10.984134516648103,2.09538139924704e-08,5.987692068184627e-09,3.4994808941174
324121,1172202098.0,7.677856928729025e-09,3.905652663709576e-09,1.9658319850277268,0.0,4.682670593648928e-05,0.0,5.852233170120124e-07,3.891280379454259e-07,1.503935106043652,2.1352973214009723e-06,2.879567010388882e-06,0.741534165969141,1.8911414710673887e-08,1.6958829087523076e-08,1.1151368182952774
324122,1172202098.0,7.677856928729025e-09,3.6150225305843527e-09,2.1238752632304987,0.0,3.4457686053670334e-05,0.0,5.852233170120124e-07,2.8630443609213375e-07,2.0440595507353074,2.1352973214009723e-06,8.611927409439831e-07,2.4794650719656546,1.8911414710673887e-08,9.936978017417098e-09,1.903135407719207
813100,893527468.0,4.25280714481628e-08,7.027276416170316e-09,6.051856925721943,0.0,5.9541418139001235e-06,0.0,2.4733431026431525e-07,2.8381740784280623e-07,0.871455743832678,5.562224081509714e-07,1.0987490751650837e-07,5.062324244208357,7.374031841178943e-08,1.0735944080074297e-08,6.8685453148596425
813A00,893527468.0,4.25280714481628e-08,9.141715264240342e-09,4.652088827850491,0.0,1.8654779761968256e-06,0.0,2.4733431026431525e-07,9.014476632777424e-08,2.7437456475840882,5.562224081509714e-07,2.316417220388313e-08,24.0121858556089,7.374031841178943e-08,3.6598072323962213e-09,20.148689187520052
813B00,893527468.0,4.25280714481628e-08,1.4256475644706124e-08,2.983070466223874,0.0,3.293050271901681e-06,0.0,2.4733431026431525e-07,1.966996991878594e-07,1.2574208871976817,5.562224081509714e-07,4.862522086786252e-08,11.438969288437537,7.374031841178943e-08,8.72734004583849e-09,8.449346309927671
113000,891478966.0,1.5592067261405244e-07,7.225012907810619e-09,21.580677377820873,0.0,4.682010814988918e-06,0.0,0.00035385355351165963,0.00012843108684878316,2.755201736541345,4.6664028638450233e-07,1.601936009893299e-07,2.912977069637033,7.874554832738468e-09,1.3304613105420588e-07,0.0591866503019934
115000,891478966.0,1.5592067261405244e-07,1.6925043374933732e-08,9.212423812453771,0.0,3.7521431861214986e-06,0.0,0.00035385355351165963,1.980186060419106e-06,178.69712376258553,4.6664028638450233e-07,4.216357587026835e-07,1.1067379290131645,7.874554832738468e-09,4.751922180462929e-08,0.16571304271593384
562OTH,886609576.0,5.639460857797006e-09,1.077892939447215e-08,0.5231930418515534,0.0,3.5327968841256446e-06,0.0,2.9889142546324135e-07,1.0764762234541835e-07,2.7765724774130383,2.537757386008653e-07,3.750760793362339e-08,6.765980359237202,1.0850322690401464e-08,5.05786566331564e-09,2.145237420815291
312200,783546418.0,2.424872293909204e-08,2.000941287891566e-09,12.118657896575982,0.0,4.480893725419686e-06,0.0,2.2755512105474265e-06,9.214891146385491e-07,2.4694282052805403,4.5817323869126536e-07,6.59065087316966e-08,6.951866325623085,7.075522103911908e-09,5.435193132379192e-08,0.13017977340604053
212100,743774136.0,6.050223827627155e-08,3.6138311823116902e-09,16.741855173646922,0.0,0.0004515370115430449,0.0,6.305677722571412e-07,5.315183082390282e-07,1.1863519327232086,1.6295269509075803e-06,8.44637049561633e-07,1.9292629322302468,1.987969100339891e-08,1.63993977221669e-08,1.2122207986045568
562HAZ,698248138.0,5.728622508693321e-09,1.20805019726198e-08,0.4742040125217579,0.0,6.564608190601582e-06,0.0,1.618335858705863e-07,2.002380139705969e-07,0.8082061076292439,1.9190885404122623e-07,7.115791636345339e-08,2.6969431350548985,6.534926126791891e-09,9.550322189951836e-09,0.6842623732283578
2123A0,513021020.0,5.847713608304003e-09,5.013006433346094e-09,1.1665082991726297,0.0,2.4847995319005398e-05,0.0,5.45786603441707e-07,3.131047315788508e-07,1.7431439016891979,0.0001346397073554608,4.7641202210441195e-05,2.826119012713595,1.1311427356329367e-08,2.362217501784014e-08,0.4788478346209295
311615,419685448.0,8.101305432920324e-08,9.269488694781525e-09,8.73975437014249,0.0,1.1490976897147985e-05,0.0,1.903806776736276e-06,3.3288933940055578e-06,0.5719037984708433,8.649334918088463e-07,2.483609659108069e-07,3.482566145758457,2.9162316821621123e-08,7.74188218991194e-08,0.3766825186208734
324190,411357112.0,9.723911130531274e-09,3.0079653150030033e-09,3.2327204978165,0.0,5.793505040928373e-05,0.0,7.827748460077676e-07,5.42368525132762e-07,1.4432527142244445,1.2106269357511436e-06,2.027731138020529e-07,5.97035234628274,3.4070153623598956e-08,1.3454723201711602e-08,2.5322076948610004
